eventTime,userIdentity,eventName,eventSource,awsRegion,sourceIPAddress,ts_anomaly,dbscan_anomaly,if_anomaly,if_score,cloudsentry_alert
2026-04-09 14:18:57,user_05,ListUsers,kms.amazonaws.com,us-west-2,10.52.1.214,0,0,0,-0.1334898961068529,0
2026-04-09 14:19:03,user_05,ListBuckets,cloudtrail.amazonaws.com,us-west-2,10.52.1.18,0,0,0,-0.14319972228139127,0
2026-04-09 14:19:22,user_08,DescribeStacks,s3.amazonaws.com,ap-south-1,10.57.21.78,0,0,0,-0.20489433545598468,0
2026-04-09 14:19:32,user_08,DescribeInstances,cloudtrail.amazonaws.com,ap-south-1,10.57.21.55,0,0,0,-0.20970679905801443,0
2026-04-09 14:19:33,user_09,DescribeStacks,ec2.amazonaws.com,ap-south-1,10.88.48.152,0,0,0,-0.23472939220196098,0
2026-04-09 14:19:52,user_10,PutItem,iam.amazonaws.com,eu-west-1,10.254.169.75,0,0,0,-0.2201852459772215,0
2026-04-09 14:20:01,user_00,GetItem,ec2.amazonaws.com,eu-west-1,10.179.92.167,0,0,0,-0.2113294664928536,0
2026-04-09 14:21:18,user_00,DescribeSecurityGroups,s3.amazonaws.com,eu-west-1,10.179.92.74,0,0,0,-0.20729000267848713,0
2026-04-09 14:22:25,user_11,DescribeStacks,dynamodb.amazonaws.com,ap-south-1,10.187.207.29,0,0,0,-0.20039537938529678,0
2026-04-09 14:22:28,user_01,DescribeSecurityGroups,cloudtrail.amazonaws.com,eu-west-1,10.71.188.127,0,0,0,-0.2101547137339022,0
2026-04-09 14:22:34,user_11,GetParameter,iam.amazonaws.com,ap-south-1,10.187.207.140,0,0,0,-0.19490246308787856,0
2026-04-09 14:23:53,user_10,DescribeSecurityGroups,ec2.amazonaws.com,eu-west-1,10.254.169.22,0,0,0,-0.21555668201578515,0
2026-04-09 14:25:22,user_00,DescribeInstances,iam.amazonaws.com,eu-west-1,10.179.92.191,0,0,0,-0.21162933606605755,0
2026-04-09 14:25:24,user_10,AssumeRole,s3.amazonaws.com,us-west-2,10.254.169.170,0,1,0,-0.10006572269994873,0
2026-04-09 14:26:09,user_10,DescribeStacks,s3.amazonaws.com,eu-west-1,10.254.169.83,0,0,0,-0.20270539720782593,0
2026-04-09 14:26:55,user_01,DescribeSecurityGroups,cloudtrail.amazonaws.com,eu-west-1,10.71.188.226,0,0,0,-0.23337483890304012,0
2026-04-09 14:27:07,user_08,GetItem,cloudtrail.amazonaws.com,ap-south-1,10.57.21.126,0,0,0,-0.19977927352181452,0
2026-04-09 14:27:38,user_03,GetObject,dynamodb.amazonaws.com,eu-west-1,10.202.87.112,0,0,0,-0.1792907550474505,0
2026-04-09 14:28:08,user_03,PutItem,cloudtrail.amazonaws.com,eu-west-1,10.202.87.226,0,0,0,-0.18630079199477795,0
2026-04-09 14:28:37,user_04,PutItem,cloudtrail.amazonaws.com,ap-south-1,10.103.151.32,0,0,0,-0.2106829463979646,0
2026-04-09 14:29:15,user_08,ListBuckets,dynamodb.amazonaws.com,ap-south-1,10.57.21.92,0,0,0,-0.12487542096732385,0
2026-04-09 14:30:55,user_05,DescribeSecurityGroups,ec2.amazonaws.com,us-west-2,10.52.1.227,0,0,0,-0.17609903412836891,0
2026-04-09 14:31:46,user_10,PutItem,ec2.amazonaws.com,eu-west-1,10.254.169.233,0,0,0,-0.2206130548513559,0
2026-04-09 14:31:56,user_01,AssumeRole,dynamodb.amazonaws.com,eu-west-1,10.71.188.114,0,0,0,-0.18623975502054246,0
2026-04-09 14:34:26,user_02,AssumeRole,s3.amazonaws.com,eu-west-1,10.121.210.146,0,0,0,-0.20174220211719796,0
2026-04-09 14:34:45,user_05,DescribeStacks,iam.amazonaws.com,us-west-2,10.52.1.13,0,0,0,-0.1679236088228005,0
2026-04-09 14:34:55,user_00,GetItem,s3.amazonaws.com,eu-west-1,10.179.92.5,0,1,0,-0.09791523083633513,0
2026-04-09 14:35:09,user_03,PutItem,dynamodb.amazonaws.com,eu-west-1,10.202.87.33,0,0,0,-0.1791887267673336,0
2026-04-09 14:36:19,user_11,GetObject,s3.amazonaws.com,ap-south-1,10.187.207.125,0,0,0,-0.21492832571746867,0
2026-04-09 14:36:48,user_09,GetParameter,s3.amazonaws.com,ap-south-1,10.88.48.16,0,0,0,-0.21021114738204022,0
2026-04-09 14:39:44,user_08,GetObject,dynamodb.amazonaws.com,ap-south-1,10.57.21.108,0,0,0,-0.16373709560548655,0
2026-04-09 14:40:12,user_05,ListUsers,cloudtrail.amazonaws.com,us-west-2,10.52.1.163,0,0,0,-0.18590038511533097,0
2026-04-09 14:40:33,user_01,GetParameter,cloudtrail.amazonaws.com,us-west-2,10.71.188.94,0,0,0,-0.10037086564988096,0
2026-04-09 14:40:39,user_05,ListUsers,kms.amazonaws.com,us-west-2,10.52.1.148,0,0,0,-0.16652031575006015,0
2026-04-09 14:40:53,user_10,AssumeRole,s3.amazonaws.com,eu-west-1,10.254.169.53,0,0,0,-0.2105673489972723,0
2026-04-09 14:40:55,user_00,ListUsers,s3.amazonaws.com,us-west-2,10.179.92.195,0,0,0,-0.08424879409352759,0
2026-04-09 14:41:15,user_05,GetParameter,kms.amazonaws.com,us-west-2,10.52.1.195,0,0,0,-0.1767722947400987,0
2026-04-09 14:41:31,user_00,AssumeRole,cloudtrail.amazonaws.com,eu-west-1,10.179.92.152,0,0,0,-0.22156407106818726,0
2026-04-09 14:42:59,user_01,DescribeStacks,kms.amazonaws.com,eu-west-1,10.71.188.42,0,0,0,-0.21362570780774254,0
2026-04-09 14:43:24,user_02,DescribeStacks,kms.amazonaws.com,ap-south-1,10.121.210.175,0,0,0,-0.12285967516072283,0
2026-04-09 14:43:58,user_00,GetObject,ec2.amazonaws.com,us-west-2,10.179.92.75,0,1,0,-0.08797348595617105,0
2026-04-09 14:44:23,user_03,DescribeInstances,cloudtrail.amazonaws.com,eu-west-1,10.202.87.183,0,0,0,-0.162792221722677,0
2026-04-09 14:44:32,user_10,AssumeRole,dynamodb.amazonaws.com,ap-south-1,10.254.169.197,0,1,0,-0.10881029811146736,0
2026-04-09 14:45:42,user_01,GetObject,kms.amazonaws.com,eu-west-1,10.71.188.158,0,0,0,-0.22532801017486903,0
2026-04-09 14:46:44,user_05,PutItem,dynamodb.amazonaws.com,us-west-2,10.52.1.132,0,0,0,-0.16285948236144793,0
2026-04-09 14:46:53,user_08,GetParameter,ec2.amazonaws.com,ap-south-1,10.57.21.248,0,0,0,-0.20970720676598836,0
2026-04-09 14:47:47,user_05,PutItem,ec2.amazonaws.com,us-west-2,10.52.1.230,0,0,0,-0.13983935841327344,0
2026-04-09 14:48:41,user_02,DescribeStacks,dynamodb.amazonaws.com,us-east-1,10.121.210.182,0,1,0,-0.05281140553360375,0
2026-04-09 14:51:19,user_01,GetParameter,iam.amazonaws.com,eu-west-1,10.71.188.106,0,0,0,-0.22531300230475876,0
2026-04-09 14:52:09,user_10,DescribeStacks,iam.amazonaws.com,ap-south-1,10.254.169.180,0,1,0,-0.1431351693186007,0
2026-04-09 14:53:11,user_03,ListUsers,iam.amazonaws.com,eu-west-1,10.202.87.27,0,0,0,-0.2218820829792016,0
2026-04-09 14:54:29,user_02,ListBuckets,dynamodb.amazonaws.com,eu-west-1,10.121.210.137,0,0,0,-0.13529017174954416,0
2026-04-09 14:55:10,user_09,ListBuckets,dynamodb.amazonaws.com,ap-south-1,10.88.48.208,0,0,0,-0.1370673404559759,0
2026-04-09 14:55:13,user_10,ListUsers,s3.amazonaws.com,eu-west-1,10.254.169.235,0,0,0,-0.19779298195672745,0
2026-04-09 14:56:04,user_10,GetItem,kms.amazonaws.com,eu-west-1,10.254.169.218,0,0,0,-0.16969431306931554,0
2026-04-09 14:56:22,user_01,ListBuckets,dynamodb.amazonaws.com,eu-west-1,10.71.188.210,0,0,0,-0.14533737359085552,0
2026-04-09 14:56:52,user_01,AssumeRole,ec2.amazonaws.com,eu-west-1,10.71.188.189,0,0,0,-0.2307603599410324,0
2026-04-09 14:59:14,user_06,GetParameter,kms.amazonaws.com,ap-south-1,10.157.37.75,0,0,0,-0.20206989889065075,0
2026-04-09 15:00:37,user_03,PutItem,s3.amazonaws.com,eu-west-1,10.202.87.129,0,0,0,-0.21582963597681787,0
2026-04-09 15:01:02,user_11,ListUsers,iam.amazonaws.com,ap-south-1,10.187.207.253,0,0,0,-0.22307148771613694,0
2026-04-09 15:01:25,user_00,DescribeStacks,dynamodb.amazonaws.com,eu-west-1,10.179.92.217,0,0,0,-0.19444014558489037,0
2026-04-09 15:01:36,user_02,AssumeRole,cloudtrail.amazonaws.com,eu-west-1,10.121.210.142,0,0,0,-0.21342464352930296,0
2026-04-09 15:01:52,user_02,DescribeSecurityGroups,dynamodb.amazonaws.com,eu-west-1,10.121.210.133,0,0,0,-0.1813440016613868,0
2026-04-09 15:01:53,user_10,DescribeInstances,dynamodb.amazonaws.com,eu-west-1,10.254.169.175,0,0,0,-0.18478050356478498,0
2026-04-09 15:02:01,user_11,ListUsers,kms.amazonaws.com,ap-south-1,10.187.207.177,0,0,0,-0.18306763120060998,0
2026-04-09 15:03:34,user_05,GetObject,iam.amazonaws.com,us-west-2,10.52.1.137,0,0,0,-0.1802707309123947,0
2026-04-09 15:03:44,user_11,ListBuckets,ec2.amazonaws.com,ap-south-1,10.187.207.176,0,0,0,-0.16862636842617695,0
2026-04-09 15:04:04,user_02,AssumeRole,s3.amazonaws.com,eu-west-1,10.121.210.161,0,0,0,-0.1972984785294325,0
2026-04-09 15:06:33,user_03,PutItem,kms.amazonaws.com,eu-west-1,10.202.87.176,0,0,0,-0.16464016134232845,0
2026-04-09 15:06:50,user_10,PutItem,iam.amazonaws.com,eu-west-1,10.254.169.189,0,0,0,-0.16012925628243485,0
2026-04-09 15:07:32,user_11,DescribeInstances,kms.amazonaws.com,ap-south-1,10.187.207.40,0,0,0,-0.2087064843402031,0
2026-04-09 15:07:33,user_02,GetItem,iam.amazonaws.com,eu-west-1,10.121.210.185,0,0,0,-0.1984104490223199,0
2026-04-09 15:07:51,user_02,ListBuckets,kms.amazonaws.com,eu-west-1,10.121.210.142,0,0,0,-0.15385668623842974,0
2026-04-09 15:07:59,user_11,AssumeRole,cloudtrail.amazonaws.com,ap-south-1,10.187.207.232,0,0,0,-0.19803727802293736,0
2026-04-09 15:09:10,user_05,DescribeInstances,dynamodb.amazonaws.com,us-west-2,10.52.1.116,0,0,0,-0.15497635999166004,0
2026-04-09 15:09:33,user_10,DescribeSecurityGroups,kms.amazonaws.com,eu-west-1,10.254.169.238,0,0,0,-0.1575906667107544,0
2026-04-09 15:11:26,user_10,DescribeSecurityGroups,cloudtrail.amazonaws.com,eu-west-1,10.254.169.196,0,0,0,-0.2188863580075383,0
2026-04-09 15:12:10,user_05,AssumeRole,dynamodb.amazonaws.com,us-west-2,10.52.1.222,0,0,0,-0.15453234806734245,0
2026-04-09 15:13:16,user_00,DescribeSecurityGroups,dynamodb.amazonaws.com,eu-west-1,10.179.92.84,0,0,0,-0.18377029063947337,0
2026-04-09 15:14:02,user_05,GetObject,cloudtrail.amazonaws.com,us-west-2,10.52.1.76,0,0,0,-0.1912165209555814,0
2026-04-09 15:14:32,user_05,DescribeStacks,dynamodb.amazonaws.com,us-west-2,10.52.1.115,0,0,0,-0.15480169972794894,0
2026-04-09 15:15:25,user_02,GetObject,ec2.amazonaws.com,eu-west-1,10.121.210.242,0,0,0,-0.20812216050615867,0
2026-04-09 15:15:55,user_02,GetItem,s3.amazonaws.com,eu-west-1,10.121.210.46,0,0,0,-0.12579142561025025,0
2026-04-09 15:19:38,user_08,PutItem,iam.amazonaws.com,ap-south-1,10.57.21.155,0,0,0,-0.203917039800108,0
2026-04-09 15:20:33,user_08,GetObject,s3.amazonaws.com,ap-south-1,10.57.21.168,0,0,0,-0.19337524391494898,0
2026-04-09 15:21:26,user_02,DescribeSecurityGroups,s3.amazonaws.com,eu-west-1,10.121.210.103,0,0,0,-0.19839649752334093,0
2026-04-09 15:23:42,user_00,GetItem,cloudtrail.amazonaws.com,eu-west-1,10.179.92.153,0,0,0,-0.21288959923441475,0
2026-04-09 15:23:55,user_11,ListUsers,iam.amazonaws.com,ap-south-1,10.187.207.52,0,0,0,-0.22775785720953456,0
2026-04-09 15:24:54,user_02,PutItem,ec2.amazonaws.com,eu-west-1,10.121.210.38,0,0,0,-0.16783647241676547,0
2026-04-09 15:24:59,user_02,DescribeInstances,s3.amazonaws.com,eu-west-1,10.121.210.154,0,0,0,-0.19953659606613067,0
2026-04-09 15:25:16,user_11,GetParameter,ec2.amazonaws.com,ap-south-1,10.187.207.213,0,0,0,-0.18909672138152894,0
2026-04-09 15:25:17,user_10,AssumeRole,dynamodb.amazonaws.com,eu-west-1,10.254.169.53,0,0,0,-0.1848907573980988,0
2026-04-09 15:25:21,user_02,AssumeRole,iam.amazonaws.com,eu-west-1,10.121.210.226,0,0,0,-0.2145124221401124,0
2026-04-09 15:26:57,user_03,ListUsers,ec2.amazonaws.com,eu-west-1,10.202.87.151,0,0,0,-0.21666873089576688,0
2026-04-09 15:27:04,user_05,PutItem,kms.amazonaws.com,us-west-2,10.52.1.21,0,0,0,-0.17934647168158202,0
2026-04-09 15:27:31,user_01,DescribeStacks,s3.amazonaws.com,eu-west-1,10.71.188.233,0,1,0,-0.13946956854584824,0
2026-04-09 15:28:40,user_01,DescribeInstances,iam.amazonaws.com,eu-west-1,10.71.188.103,0,0,0,-0.23017863956742185,0
2026-04-09 15:30:25,user_08,DescribeStacks,s3.amazonaws.com,ap-south-1,10.57.21.222,0,0,0,-0.19715845490322037,0
2026-04-09 15:30:25,user_08,ListBuckets,kms.amazonaws.com,ap-south-1,10.57.21.191,0,0,0,-0.1245573422634686,0
2026-04-09 15:30:27,user_11,DescribeSecurityGroups,cloudtrail.amazonaws.com,ap-south-1,10.187.207.146,0,0,0,-0.22664029295485355,0
2026-04-09 15:31:11,user_10,AssumeRole,iam.amazonaws.com,eu-west-1,10.254.169.112,0,0,0,-0.212225858630523,0
2026-04-09 15:31:40,user_11,ListBuckets,ec2.amazonaws.com,ap-south-1,10.187.207.19,0,0,0,-0.1380523486941947,0
2026-04-09 15:33:20,user_11,DescribeInstances,s3.amazonaws.com,ap-south-1,10.187.207.10,0,0,0,-0.18111434106637087,0
2026-04-09 15:33:43,user_05,DescribeSecurityGroups,ec2.amazonaws.com,us-west-2,10.52.1.196,0,0,0,-0.09383360174924338,0
2026-04-09 15:34:32,user_10,GetObject,ec2.amazonaws.com,eu-west-1,10.254.169.1,0,0,0,-0.1266288339835694,0
2026-04-09 15:34:57,user_03,DescribeInstances,ec2.amazonaws.com,eu-west-1,10.202.87.90,0,0,0,-0.206595361582675,0
2026-04-09 15:35:01,user_05,GetObject,cloudtrail.amazonaws.com,us-west-2,10.52.1.155,0,0,0,-0.1822570632626268,0
2026-04-09 15:35:27,user_09,DescribeInstances,ec2.amazonaws.com,ap-south-1,10.88.48.210,0,0,0,-0.22751106253518172,0
2026-04-09 15:38:14,user_00,DescribeInstances,dynamodb.amazonaws.com,eu-west-1,10.179.92.100,0,0,0,-0.19539751760588409,0
2026-04-09 15:39:59,user_08,GetObject,dynamodb.amazonaws.com,ap-south-1,10.57.21.64,0,0,0,-0.11139689311611056,0
2026-04-09 15:40:06,user_03,DescribeStacks,s3.amazonaws.com,eu-west-1,10.202.87.41,0,0,0,-0.21627420158131494,0
2026-04-09 15:42:09,user_00,AssumeRole,dynamodb.amazonaws.com,eu-west-1,10.179.92.20,0,0,0,-0.1724386355749638,0
2026-04-09 15:42:10,user_05,DescribeSecurityGroups,iam.amazonaws.com,us-west-2,10.52.1.9,0,0,0,-0.1851305455006706,0
2026-04-09 15:42:33,user_03,GetParameter,ec2.amazonaws.com,eu-west-1,10.202.87.27,0,0,0,-0.22181648837708334,0
2026-04-09 15:43:46,user_01,GetParameter,dynamodb.amazonaws.com,eu-west-1,10.71.188.74,0,0,0,-0.20175317996274567,0
2026-04-09 15:43:58,user_00,GetParameter,cloudtrail.amazonaws.com,eu-west-1,10.179.92.145,0,0,0,-0.22233498212768665,0
2026-04-09 15:44:31,user_03,DescribeSecurityGroups,s3.amazonaws.com,eu-west-1,10.202.87.123,0,0,0,-0.21108422010237132,0
2026-04-09 15:45:00,user_08,DescribeSecurityGroups,cloudtrail.amazonaws.com,ap-south-1,10.57.21.80,0,0,0,-0.18795594165981777,0
2026-04-09 15:45:33,user_02,AssumeRole,iam.amazonaws.com,eu-west-1,10.121.210.123,0,0,0,-0.2048184914655014,0
2026-04-09 15:45:38,user_03,DescribeSecurityGroups,cloudtrail.amazonaws.com,eu-west-1,10.202.87.241,0,0,0,-0.21729340481892817,0
2026-04-09 15:47:50,user_01,GetObject,kms.amazonaws.com,eu-west-1,10.71.188.239,0,0,0,-0.22103878288840695,0
2026-04-09 15:47:59,user_05,GetParameter,ec2.amazonaws.com,us-east-1,10.52.1.233,0,0,0,-0.09326366937655839,0
2026-04-09 15:48:00,user_11,DescribeSecurityGroups,iam.amazonaws.com,ap-south-1,10.187.207.224,0,0,0,-0.21262034815681213,0
2026-04-09 15:48:03,user_03,GetItem,dynamodb.amazonaws.com,eu-west-1,10.202.87.54,0,0,0,-0.16428409237874403,0
2026-04-09 15:49:44,user_11,DescribeInstances,cloudtrail.amazonaws.com,ap-south-1,10.187.207.212,0,0,0,-0.22431994831749325,0
2026-04-09 15:51:07,user_10,DescribeStacks,dynamodb.amazonaws.com,eu-west-1,10.254.169.162,0,0,0,-0.17256163470552172,0
2026-04-09 15:52:47,user_08,DescribeSecurityGroups,cloudtrail.amazonaws.com,ap-south-1,10.57.21.178,0,0,0,-0.17677413234134715,0
2026-04-09 15:52:51,user_05,PutItem,cloudtrail.amazonaws.com,us-west-2,10.52.1.38,0,0,0,-0.18997550024359783,0
2026-04-09 15:53:15,user_10,AssumeRole,iam.amazonaws.com,eu-west-1,10.254.169.94,0,0,0,-0.20949905808843755,0
2026-04-09 15:53:31,user_10,DescribeSecurityGroups,dynamodb.amazonaws.com,eu-west-1,10.254.169.169,0,0,0,-0.15632931830351537,0
2026-04-09 15:53:48,user_11,DescribeStacks,kms.amazonaws.com,ap-south-1,10.187.207.9,0,0,0,-0.211395056272407,0
2026-04-09 15:54:01,user_01,AssumeRole,kms.amazonaws.com,eu-west-1,10.71.188.151,0,0,0,-0.2123827047026816,0
2026-04-09 15:55:24,user_08,AssumeRole,cloudtrail.amazonaws.com,ap-south-1,10.57.21.233,0,0,0,-0.1990478404252734,0
2026-04-09 15:56:27,user_05,AssumeRole,dynamodb.amazonaws.com,us-west-2,10.52.1.95,0,0,0,-0.15453234806734245,0
2026-04-09 15:56:29,user_02,GetObject,s3.amazonaws.com,eu-west-1,10.121.210.141,0,0,0,-0.2119925785635114,0
2026-04-09 15:56:29,user_10,GetParameter,cloudtrail.amazonaws.com,eu-west-1,10.254.169.176,0,0,0,-0.22165532125124798,0
2026-04-09 15:57:44,user_08,GetObject,dynamodb.amazonaws.com,ap-south-1,10.57.21.206,0,0,0,-0.17112211693968182,0
2026-04-09 16:01:54,user_10,ListUsers,ec2.amazonaws.com,eu-west-1,10.254.169.74,0,0,0,-0.2102419005932215,0
2026-04-09 16:02:48,user_10,DescribeInstances,dynamodb.amazonaws.com,eu-west-1,10.254.169.178,0,0,0,-0.15566895348638188,0
2026-04-09 16:03:51,user_05,ListBuckets,cloudtrail.amazonaws.com,us-west-2,10.52.1.178,0,0,0,-0.13674493564547824,0
2026-04-09 16:05:06,user_00,AssumeRole,s3.amazonaws.com,eu-west-1,10.179.92.252,0,0,0,-0.19064549749105658,0
2026-04-09 16:05:10,user_01,GetItem,s3.amazonaws.com,eu-west-1,10.71.188.144,0,0,0,-0.18725629600706578,0
2026-04-09 16:06:31,user_03,DescribeStacks,cloudtrail.amazonaws.com,eu-west-1,10.202.87.184,0,0,0,-0.21608806931457547,0
2026-04-09 16:08:23,user_00,ListUsers,cloudtrail.amazonaws.com,eu-west-1,10.179.92.165,0,0,0,-0.20602945441286397,0
2026-04-09 16:08:24,user_10,DescribeSecurityGroups,s3.amazonaws.com,eu-west-1,10.254.169.112,0,0,0,-0.19840512822351508,0
2026-04-09 16:09:20,user_00,GetObject,s3.amazonaws.com,eu-west-1,10.179.92.157,0,0,0,-0.2088013211019617,0
2026-04-09 16:10:46,user_02,ListUsers,dynamodb.amazonaws.com,eu-west-1,10.121.210.45,0,0,0,-0.17560702837256148,0
2026-04-09 16:11:05,user_10,AssumeRole,iam.amazonaws.com,eu-west-1,10.254.169.96,0,0,0,-0.20955142001061483,0
2026-04-09 16:11:12,user_02,DescribeInstances,s3.amazonaws.com,eu-west-1,10.121.210.160,0,0,0,-0.2002066920350642,0
2026-04-09 16:12:01,user_11,ListUsers,cloudtrail.amazonaws.com,ap-south-1,10.187.207.133,0,0,0,-0.22323844402283038,0
2026-04-09 16:12:48,user_11,DescribeSecurityGroups,ec2.amazonaws.com,ap-south-1,10.187.207.12,0,0,0,-0.21373416816491875,0
2026-04-09 16:12:57,user_10,GetItem,iam.amazonaws.com,eu-west-1,10.254.169.8,0,0,0,-0.2065127332662019,0
2026-04-09 16:14:18,user_02,ListUsers,s3.amazonaws.com,eu-west-1,10.121.210.77,0,0,0,-0.17890009689372455,0
2026-04-09 16:14:50,user_11,ListBuckets,dynamodb.amazonaws.com,us-west-2,10.187.207.41,0,1,0,-0.028017288985365374,0
2026-04-09 16:14:58,user_02,PutItem,kms.amazonaws.com,eu-west-1,10.121.210.149,0,0,0,-0.19672861964946098,0
2026-04-09 16:18:03,user_00,ListBuckets,s3.amazonaws.com,eu-west-1,10.179.92.53,0,0,0,-0.16153757957280918,0
2026-04-09 16:19:13,user_10,ListBuckets,ec2.amazonaws.com,eu-west-1,10.254.169.248,0,0,0,-0.165272876584303,0
2026-04-09 16:21:20,user_02,GetObject,iam.amazonaws.com,eu-west-1,10.121.210.6,0,0,0,-0.21322811008595788,0
2026-04-09 16:22:22,user_10,ListBuckets,s3.amazonaws.com,eu-west-1,10.254.169.180,0,0,0,-0.1622163156867758,0
2026-04-09 16:22:57,user_10,AssumeRole,iam.amazonaws.com,eu-west-1,10.254.169.247,0,0,0,-0.1915456384439992,0
2026-04-09 16:23:00,user_05,GetObject,cloudtrail.amazonaws.com,us-west-2,10.52.1.152,0,0,0,-0.18696096291143216,0
2026-04-09 16:24:09,user_02,DescribeSecurityGroups,ec2.amazonaws.com,eu-west-1,10.121.210.85,0,0,0,-0.2071383836858845,0
2026-04-09 16:25:24,user_11,GetObject,cloudtrail.amazonaws.com,ap-south-1,10.187.207.195,0,0,0,-0.22226223960665842,0
2026-04-09 16:26:28,user_08,GetItem,s3.amazonaws.com,ap-south-1,10.57.21.197,0,0,0,-0.16738508391121543,0
2026-04-09 16:27:44,user_11,GetObject,iam.amazonaws.com,ap-south-1,10.187.207.116,0,0,0,-0.18683989666627326,0
2026-04-09 16:28:14,user_11,AssumeRole,cloudtrail.amazonaws.com,ap-south-1,10.187.207.175,0,0,0,-0.22178888975810523,0
2026-04-09 16:28:15,user_05,DescribeInstances,kms.amazonaws.com,us-west-2,10.52.1.100,0,0,0,-0.16924364481136295,0
2026-04-09 16:28:17,user_08,GetItem,kms.amazonaws.com,ap-south-1,10.57.21.37,0,0,0,-0.16941615051908865,0
2026-04-09 16:30:35,user_11,ListUsers,cloudtrail.amazonaws.com,ap-south-1,10.187.207.9,0,0,0,-0.2196831226078395,0
2026-04-09 16:30:40,user_05,ListBuckets,s3.amazonaws.com,us-west-2,10.52.1.161,0,0,0,-0.14052484229240575,0
2026-04-09 16:35:01,user_05,GetParameter,cloudtrail.amazonaws.com,us-west-2,10.52.1.156,0,0,0,-0.18504571075327975,0
2026-04-09 16:35:37,user_08,GetItem,kms.amazonaws.com,ap-south-1,10.57.21.172,0,0,0,-0.16610974969290282,0
2026-04-09 16:36:25,user_03,ListUsers,dynamodb.amazonaws.com,eu-west-1,10.202.87.176,0,0,0,-0.13694108458868426,0
2026-04-09 16:37:36,user_00,GetItem,s3.amazonaws.com,eu-west-1,10.179.92.237,0,0,0,-0.19881452155104679,0
2026-04-09 16:38:39,user_00,DescribeStacks,kms.amazonaws.com,eu-west-1,10.179.92.37,0,0,0,-0.20384011895351417,0
2026-04-09 16:40:36,user_00,DescribeStacks,ec2.amazonaws.com,eu-west-1,10.179.92.56,0,0,0,-0.2159617877296377,0
2026-04-09 16:42:18,user_10,DescribeSecurityGroups,iam.amazonaws.com,eu-west-1,10.254.169.166,0,0,0,-0.21136981253829057,0
2026-04-09 16:42:43,user_08,DescribeStacks,kms.amazonaws.com,ap-south-1,10.57.21.200,0,0,0,-0.1824108674976358,0
2026-04-09 16:44:01,user_02,AssumeRole,cloudtrail.amazonaws.com,eu-west-1,10.121.210.177,0,0,0,-0.20990432514855378,0
2026-04-09 16:44:37,user_02,DescribeStacks,cloudtrail.amazonaws.com,eu-west-1,10.121.210.227,0,0,0,-0.20976166352938996,0
2026-04-09 16:44:43,user_02,PutItem,s3.amazonaws.com,eu-west-1,10.121.210.244,0,0,0,-0.199507885778678,0
2026-04-09 16:46:06,user_00,GetObject,kms.amazonaws.com,eu-west-1,10.179.92.201,0,0,0,-0.17147007109411905,0
2026-04-09 16:47:38,user_05,PutItem,kms.amazonaws.com,us-west-2,10.52.1.155,0,0,0,-0.16294044274732672,0
2026-04-09 16:48:30,user_11,DescribeInstances,s3.amazonaws.com,ap-south-1,10.187.207.111,0,0,0,-0.21635030853659037,0
2026-04-09 16:49:30,user_02,GetItem,kms.amazonaws.com,eu-west-1,10.121.210.208,0,0,0,-0.18513217173359597,0
2026-04-09 16:51:05,user_05,GetObject,ec2.amazonaws.com,us-west-2,10.52.1.124,0,0,0,-0.1803605726856411,0
2026-04-09 16:51:36,user_11,DescribeStacks,ec2.amazonaws.com,ap-south-1,10.187.207.54,0,0,0,-0.2179301063906186,0
2026-04-09 16:52:46,user_00,DescribeInstances,ec2.amazonaws.com,eu-west-1,10.179.92.131,0,0,0,-0.1994265749193032,0
2026-04-09 16:52:47,user_03,ListUsers,kms.amazonaws.com,eu-west-1,10.202.87.12,0,0,0,-0.19455581021736224,0
2026-04-09 16:54:14,user_02,DescribeSecurityGroups,s3.amazonaws.com,eu-west-1,10.121.210.191,0,0,0,-0.15312691652310761,0
2026-04-09 16:55:04,user_10,AssumeRole,iam.amazonaws.com,eu-west-1,10.254.169.48,0,0,0,-0.1960771498164936,0
2026-04-09 16:58:18,user_11,PutItem,s3.amazonaws.com,ap-south-1,10.187.207.51,0,0,0,-0.2193906517285345,0
2026-04-09 16:59:06,user_11,GetParameter,iam.amazonaws.com,ap-south-1,10.187.207.187,0,0,0,-0.224817905050898,0
2026-04-09 16:59:35,user_10,GetObject,dynamodb.amazonaws.com,us-west-2,10.254.169.147,0,1,0,-0.07762622795815155,0
2026-04-09 16:59:41,user_04,DescribeInstances,ec2.amazonaws.com,ap-south-1,10.103.151.23,0,0,0,-0.1907581697187295,0
2026-04-09 17:02:06,user_05,AssumeRole,ec2.amazonaws.com,us-west-2,10.52.1.161,0,0,0,-0.17484026498956884,0
2026-04-09 17:02:28,user_05,AssumeRole,cloudtrail.amazonaws.com,us-west-2,10.52.1.118,0,0,0,-0.1369327747318128,0
2026-04-09 17:02:42,user_10,GetObject,ec2.amazonaws.com,eu-west-1,10.254.169.168,0,0,0,-0.2055467077715935,0
2026-04-09 17:04:00,user_02,DescribeInstances,kms.amazonaws.com,eu-west-1,10.121.210.118,0,0,0,-0.08641506250459963,0
2026-04-09 17:04:56,user_00,PutItem,iam.amazonaws.com,eu-west-1,10.179.92.210,0,0,0,-0.20939200356168958,0
2026-04-09 17:05:41,user_02,GetItem,ec2.amazonaws.com,eu-west-1,10.121.210.57,0,0,0,-0.17974956216294474,0
